Municipio,Nombre,Tipo,Latitud,Longitud,ConsultoriosG,ConsultoriosO,ConsultoriosT,CamasH,CamasO,CamasT
TEMOAYA,ENTHAVI,UNIDAD DE CONSULTA EXTERNA,19.502544,-99.573694,2,0,2,0,0,0
TEMOAYA,SAN DIEGO ALCALA,UNIDAD DE CONSULTA EXTERNA,19.453393,-99.614097,2,0,2,0,0,0
TEMOAYA,SAN LORENZO OYAMEL,UNIDAD DE CONSULTA EXTERNA,19.431229,-99.574612,2,0,2,0,0,0
TEMOAYA,SN PEDRO ABAJO SEGUNDA SECCIÓN,UNIDAD DE CONSULTA EXTERNA,19.501243,-99.567078,2,0,2,0,0,0
TEMOAYA,SAN PEDRO ARRIBA,UNIDAD DE CONSULTA EXTERNA,19.4826689,-99.5661607,3,0,3,0,0,0
TEMOAYA,TEMOAYA,UNIDAD DE CONSULTA EXTERNA,19.471306,-99.593521,4,1,5,0,0,0
TEMOAYA,JURISDICCIÓN DE REGULACIÓN SANITARIA NO. 13 ECATEPEC,ESTABLECIMIENTO DE APOYO,19.595944,-99.044,0,0,0,0,0,0
TENANCINGO,H.G. TENANCINGO,UNIDAD DE HOSPITALIZACION,18.961405,-99.585693,0,11,11,60,31,91
TENANCINGO,EL CARMEN,UNIDAD DE CONSULTA EXTERNA,18.918724,-99.558266,1,0,1,0,0,0
TENANCINGO,SAN JOSÉ CHALMITA,UNIDAD DE CONSULTA EXTERNA,18.858067,-99.552628,1,0,1,0,0,0
TENANCINGO,ZEPAYAUTLA,UNIDAD DE CONSULTA EXTERNA,19.012365,-99.551832,1,1,2,0,0,0
TENANCINGO,CENTRO DE SALUD SAN MARTÍN COAPAXTONGO,UNIDAD DE CONSULTA EXTERNA,18.992122,-99.568814,1,1,2,0,0,0
TENANCINGO,SAN JUAN XOCHIACA,UNIDAD DE CONSULTA EXTERNA,19.017813,-99.539241,1,0,1,0,0,0
TENANCINGO,TECOMATLAN,UNIDAD DE CONSULTA EXTERNA,18.980821,-99.528689,2,0,2,0,0,0
TENANCINGO,SANTA ANA IXTLAHUATZINGO,UNIDAD DE CONSULTA EXTERNA,18.968412,-99.615242,3,0,3,0,0,0
TENANCINGO,C.S.U. TENANCINGO,UNIDAD DE CONSULTA EXTERNA,18.963504,-99.594781,7,3,10,0,0,0
TENANCINGO,JURISDICCIÓN DE REGULACION SANITARIA,ESTABLECIMIENTO DE APOYO,18.9608,-99.5906,0,0,0,0,0,0
TENANCINGO,JURISDICCIÓN SANITARIA VIII. TENANCINGO,ESTABLECIMIENTO DE APOYO,18.963504,-99.594781,0,0,0,0,0,0
TENANGO DEL AIRE,CEAPS TENANGO DEL AIRE,UNIDAD DE CONSULTA EXTERNA,19.15688181,-98.86426714,2,3,5,0,4,4
TENANGO DEL AIRE,SAN JUAN COXTOCAN,UNIDAD DE CONSULTA EXTERNA,19.137941,-98.843144,1,1,2,0,0,0
TENANGO DEL VALLE,HOSPITAL MUNICIPAL MARIANO MATAMOROS BICENTENARIO TENANGO DEL VALLE,UNIDAD DE HOSPITALIZACION,19.1036563,-99.5850054,4,9,13,12,12,24
TENANGO DEL VALLE,SAN FRANCISCO TETETLA,UNIDAD DE CONSULTA EXTERNA,19.114901,-99.602468,1,0,1,0,0,0
TENANGO DEL VALLE,SAN FRANCISCO PUTLA,UNIDAD DE CONSULTA EXTERNA,19.131735,-99.633288,2,1,3,0,0,0
TENANGO DEL VALLE,SAN FRANCISCO TEPEXOXUCA,UNIDAD DE CONSULTA EXTERNA,19.064318,-99.546272,2,0,2,0,0,0
TENANGO DEL VALLE,SAN MIGUEL BALDERAS,UNIDAD DE CONSULTA EXTERNA,19.109435,-99.651092,2,0,2,0,0,0
TENANGO DEL VALLE,SANTIAGUITO COAXUSTENCO,UNIDAD DE CONSULTA EXTERNA,19.124271,-99.581391,2,0,2,0,0,0
TENANGO DEL VALLE,ZICTEPEC,UNIDAD DE CONSULTA EXTERNA,19.03321,-99.58098,2,0,2,0,0,0
TENANGO DEL VALLE,ATLATLAHUCA,UNIDAD DE CONSULTA EXTERNA,19.069962,-99.60582,3,1,4,0,0,0
TENANGO DEL VALLE,SAN PEDRO TLANIXCO,UNIDAD DE CONSULTA EXTERNA,19.07359,-99.650455,3,0,3,0,0,0
TENANGO DEL VALLE,SANTA MARÍA JAJALPA,UNIDAD DE CONSULTA EXTERNA,19.113674,-99.531212,3,1,4,0,0,0
TENANGO DEL VALLE,ALMACÉN JURISDICCIONAL TENANGO DEL VALLE,ESTABLECIMIENTO DE APOYO,19.123886,-99.581535,0,0,0,0,0,0
TENANGO DEL VALLE,JURISDICCIÓN DE REGULACIÓN SANITARIA NO. 15 TENANGO DEL VALLE,ESTABLECIMIENTO DE APOYO,19.0985,-99.5904,0,0,0,0,0,0
TENANGO DEL VALLE,JURISDICCIÓN SANITARIA IV TENANGO DEL VALLE,ESTABLECIMIENTO DE APOYO,19.093284,-99.585899,0,0,0,0,0,0
TEOLOYUCáN,CEAPS TEOLOYUCAN,UNIDAD DE CONSULTA EXTERNA,19.749161,-99.165171,2,5,7,0,4,4
TEOLOYUCáN,SANTA MARÍA CALIACAC,UNIDAD DE CONSULTA EXTERNA,19.760242,-99.176144,2,0,2,0,0,0
TEOLOYUCáN,SAN BARTOLO,UNIDAD DE CONSULTA EXTERNA,19.731692,-99.161026,2,0,2,0,0,0
TEOLOYUCáN,SANTA CRUZ DEL MONTE,UNIDAD DE CONSULTA EXTERNA,19.770674,-99.226224,2,0,2,0,0,0
TEOLOYUCáN,TEOLOYUCAN,UNIDAD DE CONSULTA EXTERNA,19.744957,-99.182073,3,1,4,0,0,0
TEOTIHUACáN,CEAPS IGNACIO ALLENDE SAN JUAN TEOTIHUACÁN,UNIDAD DE CONSULTA EXTERNA,19.685259,-98.872849,3,4,7,0,4,4
TEOTIHUACáN,SAN AGUSTÍN ACTIPAC,UNIDAD DE CONSULTA EXTERNA,19.731986,-98.896493,1,0,1,0,0,0
TEOTIHUACáN,ATLATONGO,UNIDAD DE CONSULTA EXTERNA,19.67139,-98.902059,1,1,2,0,0,0
TEOTIHUACáN,SAN FRANCISCO MAZAPA,UNIDAD DE CONSULTA EXTERNA,19.692195,-98.832902,1,1,2,0,0,0
TEOTIHUACáN,SAN LORENZO TLALMIMILOLPAN,UNIDAD DE CONSULTA EXTERNA,19.666559,-98.872406,1,1,2,0,0,0
TEOTIHUACáN,SAN SEBASTIÁN XOLALPA,UNIDAD DE CONSULTA EXTERNA,19.673363,-98.84404,1,1,2,0,0,0
TEOTIHUACáN,SANTA MARÍA COATLAN,UNIDAD DE CONSULTA EXTERNA,19.681935,-98.837789,1,1,2,0,0,0
TEOTIHUACáN,CENTRO DE SALUD MAQUIXCO,UNIDAD DE CONSULTA EXTERNA,19.685177,-98.890317,2,0,2,0,0,0
TEOTIHUACáN,JURISDICCIÓN DE REGULACIÓN SANITARIA NO. 18 TEOTIHUACAN,ESTABLECIMIENTO DE APOYO,19.684975,-98.86908611,0,0,0,0,0,0
TEOTIHUACáN,JURISDICCIÓN SANITARIA XIII. TEOTIHUACÁN,ESTABLECIMIENTO DE APOYO,19.6854778,-98.87241944,0,0,0,0,0,0
TEPETLAOXTOC,CEAPS TEPETLAOXTOC,UNIDAD DE CONSULTA EXTERNA,19.575624,-98.817682,4,3,7,0,4,4
TEPETLAOXTOC,SAN BERNARDO TLALMIMILOLPAN,UNIDAD DE CONSULTA EXTERNA,19.561457,-98.788851,1,0,1,0,0,0
TEPETLAOXTOC,SAN PEDRO CHIAUTZINGO,UNIDAD DE CONSULTA EXTERNA,19.56816,-98.785437,1,0,1,0,0,0
TEPETLAOXTOC,LA CONCEPCIÓN JOLALPAN,UNIDAD DE CONSULTA EXTERNA,19.584105,-98.845882,1,0,1,0,0,0
TEPETLAOXTOC,SANTO TOMÁS APIPILHUASCO,UNIDAD DE CONSULTA EXTERNA,19.54165231,-98.7466791,1,0,1,0,0,0
TEPETLIXPA,"HM TEPETLIXPA HERMENEGILDO GALEANA, BICENTENARIO",UNIDAD DE HOSPITALIZACION,19.029802,-98.817108,1,5,6,18,8,26
TEPETLIXPA,CUECUECUAUTITLA,UNIDAD DE CONSULTA EXTERNA,19.015811,-98.843783,1,0,1,0,0,0
TEPETLIXPA,NEPANTLA DE SOR JUANA INES,UNIDAD DE CONSULTA EXTERNA,18.981098,-98.851204,2,1,3,0,0,0
TEPETLIXPA,CENTRO DE SALUD URBANO TEPETLIXPA,UNIDAD DE CONSULTA EXTERNA,19.017175,-98.824194,3,1,4,0,0,0
TEPOTZOTLáN,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE ZUMPANGO,UNIDAD DE HOSPITALIZACION,19.814534,-99.088196,0,41,41,124,109,233
TEPOTZOTLáN,CEAPS TEPOZOTLAN NICOLÁS BRAVO,UNIDAD DE CONSULTA EXTERNA,19.714743,-99.219976,3,4,7,0,2,2
TEPOTZOTLáN,SANTA CRUZ,UNIDAD DE CONSULTA EXTERNA,19.698186,-99.258568,2,0,2,0,0,0
TEPOTZOTLáN,CAÑADA DE CISNEROS,UNIDAD DE CONSULTA EXTERNA,19.6964,-99.337309,2,0,2,0,0,0
TEPOTZOTLáN,EL TRÉBOL HERMENEGILDO GALEANA BICENTENARIO,UNIDAD DE CONSULTA EXTERNA,19.721093,-99.203248,2,0,2,0,0,0
TEPOTZOTLáN,SAN MATEO XOLOC,UNIDAD DE CONSULTA EXTERNA,19.702567,-99.252946,3,0,3,0,0,0
TEPOTZOTLáN,SANTIAGO CUAUTLALPAN,UNIDAD DE CONSULTA EXTERNA,19.684317,-99.285208,3,0,3,0,0,0
TEQUIXQUIAC,COL. ADOLFO LÓPEZ MATEOS,UNIDAD DE CONSULTA EXTERNA,19.903172,-99.154335,1,0,1,0,0,0
TEQUIXQUIAC,SAN JOSÉ TEQUIXQUIAC,UNIDAD DE CONSULTA EXTERNA,19.910927,-99.123644,2,0,2,0,0,0
TEQUIXQUIAC,TLAPANALOYA,UNIDAD DE CONSULTA EXTERNA,19.932234,-99.095988,2,0,2,0,0,0
TEQUIXQUIAC,SAN MATEO TEQUIXQUIAC (MARCELO),UNIDAD DE CONSULTA EXTERNA,19.902748,-99.144463,3,1,4,0,0,0
TEXCALTITLáN,HOSPITAL JUAN ALDAMA BICENTENARIO,UNIDAD DE HOSPITALIZACION,18.925803,-99.942142,1,6,7,11,10,21
TEXCALTITLáN,C.S. HUAYATENCO,UNIDAD DE CONSULTA EXTERNA,18.886616,-99.968375,1,0,1,0,0,0
TEXCALTITLáN,CARBAJAL,UNIDAD DE CONSULTA EXTERNA,18.87426,-99.998503,1,0,1,0,0,0
TEXCALTITLáN,PALMILLAS,UNIDAD DE CONSULTA EXTERNA,18.96734,-99.884312,1,0,1,0,0,0
TEXCALTITLáN,SAN AGUSTÍN,UNIDAD DE CONSULTA EXTERNA,18.941097,-99.940651,1,0,1,0,0,0
TEXCALYACAC,CEAPS TEXCALYACAC BICENTENARIO,UNIDAD DE CONSULTA EXTERNA,19.131338,-99.501236,4,3,7,0,5,5
TEXCOCO,H.G. TEXCOCO GUADALUPE VICTORIA BICENTENARIO,UNIDAD DE HOSPITALIZACION,19.514271,-98.87178,1,12,13,60,55,115
TEXCOCO,HOSPITAL MATERNO DE TEXCOCO,UNIDAD DE HOSPITALIZACION,19.454352,-98.872683,4,2,6,18,12,30
TEXCOCO,LA MAGDALENA PANOAYA,UNIDAD DE CONSULTA EXTERNA,19.535934,-98.911858,1,0,1,0,0,0
TEXCOCO,SAN FELIPE,UNIDAD DE CONSULTA EXTERNA,19.50782042,-98.89937458,1,0,1,0,0,0
TEXCOCO,SAN JUAN TEZONTLA,UNIDAD DE CONSULTA EXTERNA,19.54208707,-98.81585863,1,0,1,0,0,0
TEXCOCO,SAN JUAN TOCUILA,UNIDAD DE CONSULTA EXTERNA,19.522252,-98.906816,1,0,1,0,0,0
TEXCOCO,SAN PABLO IXAYOC,UNIDAD DE CONSULTA EXTERNA,19.479333,-98.803828,1,0,1,0,0,0
TEXCOCO,SANTA CRUZ DE ARRIBA,UNIDAD DE CONSULTA EXTERNA,19.517209,-98.863705,1,0,1,0,0,0
TEXCOCO,SANTA MARÍA NATIVITAS,UNIDAD DE CONSULTA EXTERNA,19.49550237,-98.83739677,1,0,1,0,0,0
TEXCOCO,U. MÓVIL ISEM PLATEROS 2,UNIDAD DE CONSULTA EXTERNA,19.427716,-98.977265,0,0,0,0,0,0
TEXCOCO,U. MÓVIL ISEM PLATEROS 3,UNIDAD DE CONSULTA EXTERNA,19.427716,-98.977265,0,0,0,0,0,0
TEXCOCO,U. MÓVIL ISEM SAN LORENZO 3,UNIDAD DE CONSULTA EXTERNA,19.519814,-98.881648,0,0,0,0,0,0
TEXCOCO,U. MÓVIL ISEM SAN LORENZO 4,UNIDAD DE CONSULTA EXTERNA,19.519876,-98.881582,0,0,0,0,0,0
TEXCOCO,U. MÓVIL ISEM SAN PEDRO 1,UNIDAD DE CONSULTA EXTERNA,19.421118,-98.947467,0,0,0,0,0,0
TEXCOCO,U. MÓVIL ISEM SAN PEDRO 4,UNIDAD DE CONSULTA EXTERNA,19.421118,-98.947467,0,0,0,0,0,0
TEXCOCO,CENTRO DE SALUD SANTA CATARINA DEL MONTE,UNIDAD DE CONSULTA EXTERNA,19.49557,-98.782027,1,0,1,0,0,0
TEXCOCO,CENTRO DE SALUD SANTA MARÍA TECUANULCO,UNIDAD DE CONSULTA EXTERNA,19.499805,-98.771865,1,0,1,0,0,0
TEXCOCO,LA PURIFICACION,UNIDAD DE CONSULTA EXTERNA,19.525588,-98.818662,1,0,1,0,0,0
TEXCOCO,LEYES DE REFORMA,UNIDAD DE CONSULTA EXTERNA,19.472233,-98.8815,1,0,1,0,0,0
TEXCOCO,SAN BERNARDINO,UNIDAD DE CONSULTA EXTERNA,19.477008,-98.898979,1,0,1,0,0,0
TEXCOCO,SAN JERONIMO AMANALCO,UNIDAD DE CONSULTA EXTERNA,19.5189089,-98.76400885,1,0,1,0,0,0
TEXCOCO,SAN LUIS HUEXOTLA,UNIDAD DE CONSULTA EXTERNA,19.47863433,-98.86206505,1,0,1,0,0,0
TEXCOCO,SAN MIGUEL TLAIXPAN,UNIDAD DE CONSULTA EXTERNA,19.510036,-98.813557,1,0,1,0,0,0
TEXCOCO,SANTIAGO CUAUTLALPAN,UNIDAD DE CONSULTA EXTERNA,19.434199,-98.899151,1,0,1,0,0,0
TEXCOCO,TEQUEXQUINAHUAC,UNIDAD DE CONSULTA EXTERNA,19.479859,-98.8188874,1,0,1,0,0,0
TEXCOCO,SAN MIGUEL COATLINCHAN,UNIDAD DE CONSULTA EXTERNA,19.450506,-98.8694,2,0,2,0,0,0
TEXCOCO,TULANTONGO,UNIDAD DE CONSULTA EXTERNA,19.532451,-98.878985,2,0,2,0,0,0
TEXCOCO,CENTRO DE SALUD URBANO DR. JULIAN VILLARREAL,UNIDAD DE CONSULTA EXTERNA,19.519863,-98.881817,6,1,7,0,0,0
TEXCOCO,JURISDICCIÓN DE REGULACION SANITARIA,ESTABLECIMIENTO DE APOYO,19.517712,-98.881969,0,0,0,0,0,0
TEZOYUCA,CEAPS TEZOYUCA,UNIDAD DE CONSULTA EXTERNA,19.591802,-98.917673,2,5,7,0,4,4
TEZOYUCA,C.S. TEQUISISTLAN,UNIDAD DE CONSULTA EXTERNA,19.60161,-98.945325,1,0,1,0,0,0
TIANGUISTENCO,GUADALUPE VICTORIA,UNIDAD DE CONSULTA EXTERNA,19.232479,-99.424208,1,0,1,0,0,0
TIANGUISTENCO,CEAPS SANTIAGO TIANGUISTENCO BICENTENARIO,UNIDAD DE CONSULTA EXTERNA,19.17559,-99.466012,4,4,8,0,5,5
TIANGUISTENCO,MAGDALENA DE LOS REYES,UNIDAD DE CONSULTA EXTERNA,19.189606,-99.410039,1,0,1,0,0,0
TIANGUISTENCO,OCOTENCO,UNIDAD DE CONSULTA EXTERNA,19.131268,-99.447384,2,0,2,0,0,0
TIANGUISTENCO,SAN BARTOLO DEL PROGRESO,UNIDAD DE CONSULTA EXTERNA,19.106576,-99.408904,2,0,2,0,0,0
TIANGUISTENCO,CARAVANA SANTIAGO TIANGUISTENCO,UNIDAD DE CONSULTA EXTERNA,19.183162,-99.452739,1,1,2,0,0,0
TIANGUISTENCO,SAN NICOLÁS COATEPEC,UNIDAD DE CONSULTA EXTERNA,19.13949,-99.43064,2,0,2,0,0,0
TIANGUISTENCO,TILAPA I,UNIDAD DE CONSULTA EXTERNA,19.187755,-99.432701,2,1,3,0,0,0
TIANGUISTENCO,TILAPA II,UNIDAD DE CONSULTA EXTERNA,19.189202,-99.422254,2,0,2,0,0,0
TIANGUISTENCO,GUADALUPE YANCUITLALPAN,UNIDAD DE CONSULTA EXTERNA,19.18312,-99.45272,3,1,4,0,0,0
TIANGUISTENCO,SAN PEDRO TLALTIZAPAN,UNIDAD DE CONSULTA EXTERNA,19.201,-99.501935,3,1,4,0,0,0
TIMILPAN,CEAPS TIMILPAN,UNIDAD DE CONSULTA EXTERNA,19.873262,-99.735337,3,4,7,0,4,4
TIMILPAN,EL PALMITO,UNIDAD DE CONSULTA EXTERNA,19.919443,-99.681473,1,0,1,0,0,0
TIMILPAN,HUAPANGO,UNIDAD DE CONSULTA EXTERNA,19.976485,-99.68501,1,0,1,0,0,0
TIMILPAN,SAN ANTONIO YONDEJE,UNIDAD DE CONSULTA EXTERNA,19.833504,-99.747182,1,0,1,0,0,0
TIMILPAN,SANTIAGUITO MAXDA,UNIDAD DE CONSULTA EXTERNA,19.820762,-99.761135,1,0,1,0,0,0
TIMILPAN,RINCÓN DE BUCIO,UNIDAD DE CONSULTA EXTERNA,19.875901,-99.688589,2,0,2,0,0,0
TIMILPAN,ZARAGOZA,UNIDAD DE CONSULTA EXTERNA,19.89529,-99.751209,2,0,2,0,0,0
TLALMANALCO,CEAPS TLALMANALCO EPIGMENIO DE LA PIEDRA,UNIDAD DE CONSULTA EXTERNA,19.206497,-98.797137,2,4,6,0,4,4
TLALMANALCO,SAN LORENZO TLALMIMILOLPAN,UNIDAD DE CONSULTA EXTERNA,19.22092327,-98.8040095,1,0,1,0,0,0
TLALMANALCO,CENTRO DE SALUD SANTO TOMÁS ATZINGO,UNIDAD DE CONSULTA EXTERNA,19.206512,-98.797161,2,1,3,0,0,0
TLALMANALCO,SAN RAFAEL,UNIDAD DE CONSULTA EXTERNA,19.208909,-98.75784,2,0,2,0,0,0
TLALNEPANTLA,CEAPS CON SERVICIOS GERIATRICOS REFORMA URBANA,UNIDAD DE CONSULTA EXTERNA,19.571792,-99.183489,4,5,9,0,0,0
TLALNEPANTLA,CAPA CENTRO NUEVA VIDA EL TENAYO,UNIDAD DE CONSULTA EXTERNA,19.545344,-99.167361,0,3,3,0,0,0
TLALNEPANTLA,CAPA CENTRO NUEVA VIDA LÁZARO CÁRDENAS III LA PRESA,UNIDAD DE CONSULTA EXTERNA,19.534197,-99.117529,0,3,3,0,0,0
TLALNEPANTLA,CAPA CENTRO NUEVA VIDA LA LAGUNA,UNIDAD DE CONSULTA EXTERNA,19.514175,-99.093666,0,3,3,0,0,0
TLALNEPANTLA,CAPASITS TLALNEPANTLA,UNIDAD DE CONSULTA EXTERNA,19.537926,-99.178295,2,2,4,0,0,0
TLALNEPANTLA,CENTRO DE SALUD CARACOLES,UNIDAD DE CONSULTA EXTERNA,19.5323806,-99.0922423,2,1,3,0,0,0
TLALNEPANTLA,CUAUHTÉMOC,UNIDAD DE CONSULTA EXTERNA,19.555084,-99.166701,3,1,4,0,0,0
TLALNEPANTLA,BENITO JUÁREZ,UNIDAD DE CONSULTA EXTERNA,19.564314,-99.214954,5,1,6,0,0,0
TLALNEPANTLA,LÁZARO CÁRDENAS III,UNIDAD DE CONSULTA EXTERNA,19.534468,-99.117531,5,1,6,0,0,0
TLALNEPANTLA,SAN JAVIER,UNIDAD DE CONSULTA EXTERNA,19.536779,-99.192917,5,1,6,0,0,0
TLALNEPANTLA,DR. JORGE JIMÉNEZ CANTU,UNIDAD DE CONSULTA EXTERNA,19.540843,-99.093161,6,1,7,0,0,0
TLALNEPANTLA,EL TENAYO,UNIDAD DE CONSULTA EXTERNA,19.545147,-99.167332,6,1,7,0,0,0
TLALNEPANTLA,LA LAGUNA,UNIDAD DE CONSULTA EXTERNA,19.51425,-99.093544,6,1,7,0,0,0
TLALNEPANTLA,LÁZARO CÁRDENAS I,UNIDAD DE CONSULTA EXTERNA,19.545141,-99.114388,6,1,7,0,0,0
TLALNEPANTLA,LÁZARO CÁRDENAS II,UNIDAD DE CONSULTA EXTERNA,19.523035,-99.123754,6,1,7,0,0,0
TLALNEPANTLA,PRADO IXTACALA,UNIDAD DE CONSULTA EXTERNA,19.521515,-99.173782,6,1,7,0,0,0
TLALNEPANTLA,PRENSA NACIONAL,UNIDAD DE CONSULTA EXTERNA,19.511204,-99.166275,6,1,7,0,0,0
TLALNEPANTLA,SAN ANDRÉS ATENCO,UNIDAD DE CONSULTA EXTERNA,19.54372,-99.223146,6,1,7,0,0,0
TLALNEPANTLA,SAN LUCAS PATONI,UNIDAD DE CONSULTA EXTERNA,19.539092,-99.156358,6,1,7,0,0,0
TLALNEPANTLA,SAN PEDRO BARRIENTOS,UNIDAD DE CONSULTA EXTERNA,19.583832,-99.2002387,6,1,7,0,0,0
TLALNEPANTLA,SANTA CECILIA,UNIDAD DE CONSULTA EXTERNA,19.555904,-99.173019,6,1,7,0,0,0
TLALNEPANTLA,SAN JUANICO,UNIDAD DE CONSULTA EXTERNA,19.520853,-99.109404,7,2,9,0,0,0
TLALNEPANTLA,JURISDICCIÓN DE REGULACIÓN SANITARIA NO. 7 TLALNEPANTLA,ESTABLECIMIENTO DE APOYO,19.5499933,-99.1939578,0,0,0,0,0,0
TLALNEPANTLA,JURISDICCIÓN SANITARIA XIV. TLALNEPANTLA,ESTABLECIMIENTO DE APOYO,19.5368992,-99.1928768,0,0,0,0,0,0
TLATLAYA,HOSPITAL MUNICIPAL SAN PEDRO LIMÓN,UNIDAD DE HOSPITALIZACION,18.571225,-100.31328,1,7,8,18,11,29
TLATLAYA,MOCTEZUMA,UNIDAD DE CONSULTA EXTERNA,18.490488,-100.226255,1,0,1,0,0,0
TLATLAYA,NUEVO COPALTEPEC,UNIDAD DE CONSULTA EXTERNA,18.383339,-100.288138,1,0,1,0,0,0
TLATLAYA,PALMAR GRANDE,UNIDAD DE CONSULTA EXTERNA,18.581135,-100.411442,1,0,1,0,0,0
TLATLAYA,SAN FRANCISCO DE ASIS,UNIDAD DE CONSULTA EXTERNA,18.623777,-100.2793,1,0,1,0,0,0
TLATLAYA,SAN JUAN CORRAL,UNIDAD DE CONSULTA EXTERNA,18.546242,-100.177406,1,0,1,0,0,0
TLATLAYA,SAN JUAN TETITLAN,UNIDAD DE CONSULTA EXTERNA,18.610065,-100.197682,1,0,1,0,0,0
TLATLAYA,SAN MATEO GUAYATENCO,UNIDAD DE CONSULTA EXTERNA,18.631948,-100.149504,1,0,1,0,0,0
TLATLAYA,SANTA ANA ZICATECOYAN,UNIDAD DE CONSULTA EXTERNA,18.571215,-100.22057,1,1,2,0,0,0
TLATLAYA,SANTA MARÍA,UNIDAD DE CONSULTA EXTERNA,18.602061,-100.10693,1,0,1,0,0,0
TLATLAYA,TLACOCUSPAN,UNIDAD DE CONSULTA EXTERNA,18.615986,-100.318776,1,0,1,0,0,0
TLATLAYA,COATEPEC,UNIDAD DE CONSULTA EXTERNA,18.64413,-100.219159,2,0,2,0,0,0
TLATLAYA,MAYALTEPEC,UNIDAD DE CONSULTA EXTERNA,18.581617,-100.372021,2,0,2,0,0,0
TLATLAYA,SAN ANTONIO DEL ROSARIO,UNIDAD DE CONSULTA EXTERNA,18.399167,-100.308528,2,1,3,0,0,0
TLATLAYA,CARAVANA ANCON DE LA PRESA,UNIDAD DE CONSULTA EXTERNA,18.581099,-100.303212,0,0,0,0,0,0
TLATLAYA,CARAVANA HUIXTITLA,UNIDAD DE CONSULTA EXTERNA,18.581099,-100.303212,0,0,0,0,0,0
TLATLAYA,CARAVANA TEJUPILQUITO,UNIDAD DE CONSULTA EXTERNA,18.581099,-100.303212,0,0,0,0,0,0
TLATLAYA,SAN PEDRO LIMON,UNIDAD DE CONSULTA EXTERNA,18.581213,-100.303482,1,0,1,0,0,0
TOLUCA,CENTRO MÉDICO LIC. ADOLFO LÓPEZ MATEOS,UNIDAD DE HOSPITALIZACION,19.3196,-99.633094,1,47,48,180,86,266
TOLUCA,HOSPITAL MATERNO PERINATAL MÓNICA PRETELINI SÁENZ,UNIDAD DE HOSPITALIZACION,19.27244,-99.656937,0,28,28,57,92,149
TOLUCA,H.G. DR. NICOLÁS SAN JUAN,UNIDAD DE HOSPITALIZACION,19.316095,-99.636675,0,16,16,144,44,188
TOLUCA,CENTRO ESTATAL DE REHABILITACIÓN Y EDUCACIÓN ESPECIAL DE TOLUCA,UNIDAD DE CONSULTA EXTERNA,19.296603,-99.674201,1,4,5,0,0,0
TOLUCA,BARRIO DE JESÚS FRACCIÓN 1 A,UNIDAD DE CONSULTA EXTERNA,19.357305,-99.657289,1,0,1,0,0,0
TOLUCA,SAN MARTÍN TOLTEPEC,UNIDAD DE CONSULTA EXTERNA,19.352573,-99.705283,1,0,1,0,0,0
TOLUCA,TECAXIC,UNIDAD DE CONSULTA EXTERNA,19.325862,-99.715751,1,0,1,0,0,0
TOLUCA,CENTRO DE SALUD SAN DIEGO LINARES,UNIDAD DE CONSULTA EXTERNA,19.388959,-99.636033,2,1,3,0,0,0
TOLUCA,BARRIO DE JESÚS FRACCIÓN 2 A,UNIDAD DE CONSULTA EXTERNA,19.363713,-99.666773,3,2,5,0,0,0
TOLUCA,PUEBLO NUEVO,UNIDAD DE CONSULTA EXTERNA,19.358774,-99.64267,3,1,4,0,0,0
TOLUCA,CAPA CENTRO NUEVA VIDA PUEBLO NUEVO SAN PABLO AUTOPAN,UNIDAD DE CONSULTA EXTERNA,19.358753,-99.642736,0,3,3,0,0,0
TOLUCA,CAPA CENTRO NUEVA VIDA SAN MATEO OTZACATIPAN,UNIDAD DE CONSULTA EXTERNA,19.320877,-99.606133,1,2,3,0,0,0
TOLUCA,CAPA CENTRO NUEVA VIDA TOLUCA,UNIDAD DE CONSULTA EXTERNA,19.291862,-99.643178,1,3,4,0,0,0
TOLUCA,CAPASITS TOLUCA,UNIDAD DE CONSULTA EXTERNA,19.318537,-99.63311,1,2,3,0,0,0
TOLUCA,UNIDAD DE ESPECIALIDAD MEDICA DETECCIÓN Y DIAGNÓSTICO DEL CANCER DE MAMA TOLUCA,UNIDAD DE CONSULTA EXTERNA,19.268257,-99.654843,1,1,2,0,0,0
TOLUCA,CARAVANA TOLUCA NORTE,UNIDAD DE CONSULTA EXTERNA,19.38048,-99.702886,1,1,2,0,0,0
TOLUCA,U. MÓVIL ISEM EMBARCADERO,UNIDAD DE CONSULTA EXTERNA,19.294732,-99.646141,0,0,0,0,0,0
TOLUCA,CACALOMACAN ESTE,UNIDAD DE CONSULTA EXTERNA,19.255929,-99.705364,1,0,1,0,0,0
TOLUCA,CACALOMACAN OESTE,UNIDAD DE CONSULTA EXTERNA,19.249108,-99.710101,1,0,1,0,0,0
TOLUCA,CALIXTLÁHUACA,UNIDAD DE CONSULTA EXTERNA,19.337309,-99.689845,1,0,1,0,0,0
TOLUCA,SAN ANTONIO BUENAVISTA,UNIDAD DE CONSULTA EXTERNA,19.261381,-99.712098,1,1,2,0,0,0
TOLUCA,SAN FELIPE TLALMIMILOLPAN,UNIDAD DE CONSULTA EXTERNA,19.235384,-99.646828,1,0,1,0,0,0
TOLUCA,SANTIAGO TLAXOMULCO,UNIDAD DE CONSULTA EXTERNA,19.311215,-99.671512,1,0,1,0,0,0
